FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE SITIO,MARCA,LINEA,ARMA EMPLEADA,MOVIL VICTIMA,MOVIL AGRESOR,EDAD,GENERO,PAIS PERSONA,EMPLEADO,ESTADO  CIVIL,ESCOLARIDAD ,CODIGO DANE,2014
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,19:00,MARANDU E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,19:25,TEUSAQUILLO E-13,URBANA,LOCAL COMERCIAL,IPHONE,4,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,25,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SUPERIOR,11001000,1
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,19:25,TEUSAQUILLO E-13,URBANA,LOCAL COMERCIAL,IPHONE,5,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,25,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SUPERIOR,11001000,1
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,19:25,TEUSAQUILLO E-13,URBANA,LOCAL COMERCIAL,NOKIA,7610,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,25,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SUPERIOR,11001000,1
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,19:30,ALAMEDA E-3,URBANA,VIAS PUBLICAS,BLACKBERRY,Z30,SIN EMPLEO DE ARMAS,A PIE,A PIE,24,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:13,RESTREPO E-15,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,25,FEMENINO,COLOMBIA,EMPLEADO ARMADA/MARINA,SOLTERO,SECUNDARIA,11001000,1
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:50,LA CAPUCHINA E-3,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,PASAJERO BUS,A PIE,21,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:10,LA VICTORIA E-4,URBANA,ALIMENTADOR BUS TRANSMILENIO,NOKIA,LUMIA 505,ARMA BLANCA,PASAJERO BUS,PASAJERO BUS,22,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:15,CHICO NORTE II E-2,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,VEHICULO,A PIE,22,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,22:30,LAS AGUAS E-3,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,21,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,TECNICO,11001000,1
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,22:47,LA SOLEDAD E-13,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY A,ARMA BLANCA,A PIE,A PIE,32,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,200
16/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,23:00,SAN JOSE ORIENTAL E-4,URBANA,VIAS PUBLICAS,BLACKBERRY,BOLD 9780,ARMA BLANCA,A PIE,PASAJERO MOTOCICLETA,21,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,TECNICO,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:30,PUENTE GRANDE E-9,URBANA,VIAS PUBLICAS,SONY,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,23,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,1:00,RESTREPO E-15,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,24,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,1:10,URB. LA PEPITA NORTE E-1,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY GRAND 2,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,3:05,GUSTAVO RESTREPO E-18,URBANA,CASAS DE HABITACION,NOKIA,N95 8GB,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,40,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,5:15,TEUSAQUILLO E-13,URBANA,VIAS PUBLICAS,MOTOROLA,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,VEHICULO,20,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,2
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,6:30,CENTRO E-3,URBANA,BUS TRANSMILENIO,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,38,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,7:00,LA GIRALDA E-9,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY A,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,8:05,CHICO NAVARRA E-1,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY A,ARMA BLANCA,A PIE,A PIE,20,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:30,LOS CEDRITOS E-1,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,NO REPORTADO,LINEA STANDARD,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,32,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12:15,MODELO E-12,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY ACE 3 LTE,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,34,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SUPERIOR,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:15,VILLA MAYOR E-15,URBANA,VIAS PUBLICAS,IPHONE,5,ARMA BLANCA,A PIE,A PIE,21,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:30,EL ROSARIO E-12,URBANA,CANCHA DE FUTBOL,NO REPORTADO,LINEA STANDARD,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,15:45,LA PALESTINA E-7,URBANA,VIAS PUBLICAS,ALCATEL,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,38,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,16:00,MANDALAY I ETAPA E-8,URBANA,BUS TRANSMILENIO,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,PASAJERO BUS,PASAJERO BUS,21,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,17:00,EL RETIRO E-2,URBANA,APARTAMENTO,NO REPORTADO,LINEA STANDARD,CONTUNDENTES,A PIE,A PIE,26,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,2
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,17:20,URB. CENTRO INDUSTRIAL E-16,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY S III MINI,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,17:50,CASTILLA REAL     E-8,URBANA,VIAS PUBLICAS,HUAWEI,ASCEND D QUAD,ARMA BLANCA,A PIE,A PIE,17,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:30,NUEVO MUZO II SECTOR I ETAPA E-6,URBANA,VIAS PUBLICAS,SONY,XPERIA L,ARMA BLANCA,A PIE,A PIE,20,MASCULINO,COLOMBIA,COMERCIANTE,SOLTERO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:30,VILLA ALSACIA SECTOR A E-8,URBANA,VIAS PUBLICAS,SAMSUNG,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,29,FEMENINO,COLOMBIA,COMERCIANTE,UNION LIBRE,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:40,SAN PABLO E-7,URBANA,VIAS PUBLICAS,LG,A230,SIN EMPLEO DE ARMAS,A PIE,A PIE,26,FEMENINO,COLOMBIA,AMA DE CASA,UNION LIBRE,PRIMARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:30,QUINTA CAMACHO E-2,URBANA,BUS TRANSMILENIO,IPHONE,4S,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,23,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:00,CHAPINERO NORTE E-2,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:00,LOS CEDRITOS E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,CONTUNDENTES,A PIE,A PIE,58,FEMENINO,COLOMBIA,PENSIONADO,CASADO,SUPERIOR,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:35,SANTA HELENITA E-10,URBANA,VIAS PUBLICAS,BLACKBERRY,CURVE 8320,SIN EMPLEO DE ARMAS,A PIE,A PIE,19,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:50,SAN RAFAEL INDUSTRIAL E-16,URBANA,VIAS PUBLICAS,BLACKBERRY,CURVE 8320,ARMA BLANCA,A PIE,A PIE,23,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:00,EL RETIRO E-2,URBANA,TRANSPORTE PÚBLICO,MOTOROLA,LINEA STANDARD,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,28,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SUPERIOR,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:00,URB. LA COLINA CAMPESTRE II SECTOR E-11,URBANA,CASA EN CONJUNTO CERRADO,ALCATEL,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,47,FEMENINO,COLOMBIA,EMPLEADO POLICIAL,CASADO,SUPERIOR,11001000,1
17/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:30,POLICARPA SALAVARRIETA E-15,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY ACE 2,ARMA BLANCA,A PIE,A PIE,25,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,TECNICO,11001000,1
02/10/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,17:00,SANTA INES E-3,URBANA,VIAS PUBLICAS,APPLE,IPAD MINI,ARMA BLANCA,A PIE,A PIE,25,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,TECNICO,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,5:15,LOURDES E-2,URBANA,VIAS PUBLICAS,HUAWEI,ASCEND G6,SIN EMPLEO DE ARMAS,A PIE,A PIE,41,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,5:30,SAN ANTONIO E-15,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,38,FEMENINO,COLOMBIA,INDEPENDIENTE,UNION LIBRE,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,7:00,TOBERIN ORIENTAL E-1,URBANA,VIAS PUBLICAS,IPHONE,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,23,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,7:15,URB. SAN CARLOS E-6,URBANA,ALMACENES,SONY,TABLET P,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,7:40,LOURDES E-2,URBANA,VIAS PUBLICAS,HUAWEI,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,23,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,8:00,CHAPINERO CENTRAL E-2,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,PASAJERO MOTOCICLETA,24,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,8:15,ENGATIVA E-10,URBANA,PARADERO DE BUSES,NO REPORTADO,NO REPORTADO,ARMA DE FUEGO,A PIE,BICICLETA,44,FEMENINO,COLOMBIA,AMA DE CASA,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,8:15,SAMPER E-3,URBANA,BUS TRANSMILENIO,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,57,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SUPERIOR,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,8:50,HOSPITAL LA GRANJA E-10,URBANA,VIAS PUBLICAS,ALCATEL,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,8:55,UNICENTRO E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,CONTUNDENTES,A PIE,PASAJERO MOTOCICLETA,30,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,9:00,CIUDADELA CAFAM E-11,URBANA,VIAS PUBLICAS,SAMSUNG,A667 EVERGREEN,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,9:30,ESTACIÓN CENTRAL E-16,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,9:40,TURINGA SUBA E-11,URBANA,VIAS PUBLICAS,NOKIA,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,37,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,10:40,EL RESTREPO E-15,URBANA,VIAS PUBLICAS,SAMSUNG,S5050,ARMA BLANCA,A PIE,A PIE,22,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,11:10,LLANO GRANDE E-8,URBANA,VIAS PUBLICAS,NOKIA,LUMIA 520,SIN EMPLEO DE ARMAS,A PIE,A PIE,62,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,11:30,SAN BENITO E-6,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY S 4,SIN EMPLEO DE ARMAS,A PIE,A PIE,19,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12:30,EL RECUERDO E-13,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY ACE 3,ARMA BLANCA,A PIE,A PIE,24,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,13:00,LA AMISTAD BOSA E-7,URBANA,VIAS PUBLICAS,SONY,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,13:00,URB. MONTES I SECTOR E-16,URBANA,VIAS PUBLICAS,IPHONE,5,ARMA BLANCA,A PIE,A PIE,39,FEMENINO,COLOMBIA,INDEPENDIENTE,DIVORCIADO,SUPERIOR,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,13:40,AEROPUERTO EL DORADO,URBANA,AEROPUERTO,SAMSUNG,GALAXY S 4,SIN EMPLEO DE ARMAS,A PIE,A PIE,21,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:27,YOMASA NORTE E-5,URBANA,VIAS PUBLICAS,SAMSUNG,C3630,ARMA BLANCA,A PIE,A PIE,19,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:30,ALMENDROS TINTALITO BOSA E-8,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:40,ALAMEDAS DE MODELIA E-9,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY S 4,SIN EMPLEO DE ARMAS,A PIE,A PIE,25,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:50,VERACRUZ E-3,URBANA,VIAS PUBLICAS,SAMSUNG,S3350,CONTUNDENTES,A PIE,A PIE,43,MASCULINO,COLOMBIA,INDEPENDIENTE,UNION LIBRE,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,15:30,QUESADA E-13,URBANA,ESTACION TRANSMILENIO (INICIAL),SONY,XPERIA ZL,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,40,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SUPERIOR,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,16:00,PALERMO E-13,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,25,FEMENINO,COLOMBIA,EMPLEADO POLICIAL,SOLTERO,TECNICO,11001000,3
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,16:30,LA CLARITA E-10,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY ACE 3,SIN EMPLEO DE ARMAS,A PIE,A PIE,23,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,16:50,DIANA TURBAY E-18,URBANA,VIAS PUBLICAS,VAIG,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,24,MASCULINO,COLOMBIA,DESEMPLEADO,UNION LIBRE,PRIMARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,17:20,ABRAHAM LINCON E-6,URBANA,OFICINAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SUPERIOR,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,17:55,CHICO SUR E-7,URBANA,VIAS PUBLICAS,SONY,XPERIA GO,ARMA BLANCA,A PIE,A PIE,16,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:00,LAGO GAITAN E-2,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,43,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:00,QUINTA RAMOS E-4,URBANA,HOSPITALES,IPHONE,5S,CONTUNDENTES,A PIE,A PIE,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:05,BELLAVISTA E-8,URBANA,VIAS PUBLICAS,SONY,XPERIA ACRO S,SIN EMPLEO DE ARMAS,A PIE,A PIE,17,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:30,EL ESPARTILLAL E-2,URBANA,CENTRO COMERCIAL,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:30,QUESADA E-13,URBANA,ESTACION TRANSMILENIO (INICIAL),IPHONE,5,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,25,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:35,PRIMAVERA NUEVA E-16,URBANA,VIAS PUBLICAS,SAMSUNG,L600,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,29,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,TECNICO,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:44,FERIAS E-10,URBANA,VIAS PUBLICAS,HUAWEI,ASCEND G6,SIN EMPLEO DE ARMAS,A PIE,A PIE,20,FEMENINO,COLOMBIA,ESTUDIANTE,UNION LIBRE,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:00,CONTADOR E-1,URBANA,SOBRE ANDEN - VIA PUBLICA,IPHONE,5S,ARMA BLANCA,A PIE,A PIE,19,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:00,QUINTA PAREDES E-13,URBANA,VIAS PUBLICAS,SONY,XPERIA Z2,SIN EMPLEO DE ARMAS,A PIE,PASAJERO MOTOCICLETA,24,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,TECNICO,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:40,QUIROGA VII ETAPA E-18,URBANA,VIAS PUBLICAS,MOTOROLA,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,22,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
18/09/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:00,TEUSAQUILLO E-13,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,24,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
